20180110,2230,1.69434,1.69434,1.69319,1.69375,304
20180110,2300,1.69373,1.69475,1.69351,1.69377,234
20180110,2330,1.69381,1.69381,1.69262,1.69317,208
20180111,0000,1.69325,1.69598,1.69321,1.69524,467
20180111,0030,1.69521,1.69562,1.69291,1.69439,691
20180111,0100,1.69443,1.69477,1.69329,1.69437,604
20180111,0130,1.69437,1.69543,1.69388,1.69543,382
20180111,0200,1.69543,1.69666,1.69536,1.69619,318
20180111,0230,1.69615,1.69627,1.69459,1.69494,262
20180111,0300,1.69490,1.69494,1.69431,1.69463,321
20180111,0330,1.69460,1.69485,1.69388,1.69436,606
20180111,0400,1.69435,1.69438,1.69309,1.69313,231
20180111,0430,1.69310,1.69342,1.69245,1.69264,281
20180111,0500,1.69265,1.69293,1.69190,1.69240,226
20180111,0530,1.69241,1.69359,1.69214,1.69340,413
20180111,0600,1.69336,1.69343,1.69226,1.69237,290
20180111,0630,1.69237,1.69359,1.69208,1.69331,460
20180111,0700,1.69326,1.69370,1.69236,1.69293,702
20180111,0730,1.69301,1.69367,1.69216,1.69312,987
20180111,0800,1.69309,1.69549,1.69309,1.69510,1142
20180111,0830,1.69514,1.69585,1.69403,1.69452,902
20180111,0900,1.69449,1.69758,1.69326,1.69700,1154
20180111,0930,1.69696,1.69698,1.69421,1.69444,1053
20180111,1000,1.69444,1.69570,1.69336,1.69339,915
20180111,1030,1.69343,1.69416,1.69211,1.69394,970
20180111,1100,1.69401,1.69496,1.69362,1.69458,839
20180111,1130,1.69454,1.69456,1.69271,1.69347,1146
20180111,1200,1.69332,1.69438,1.69211,1.69298,1243
20180111,1230,1.69294,1.69562,1.69269,1.69506,2350
20180111,1300,1.69502,1.69566,1.69262,1.69352,1999
20180111,1330,1.69349,1.69839,1.69231,1.69835,2273
20180111,1400,1.69831,1.70001,1.69670,1.69747,1674
20180111,1430,1.69744,1.69851,1.69543,1.69808,1752
20180111,1500,1.69814,1.69825,1.69549,1.69683,2074
20180111,1530,1.69687,1.69850,1.69626,1.69630,1678
20180111,1600,1.69626,1.69834,1.69622,1.69749,1291
20180111,1630,1.69744,1.69823,1.69585,1.69606,1035
20180111,1700,1.69605,1.69760,1.69495,1.69739,864
20180111,1730,1.69735,1.69735,1.69565,1.69646,641
20180111,1800,1.69641,1.69688,1.69571,1.69591,1003
20180111,1830,1.69587,1.69590,1.69450,1.69489,838
20180111,1900,1.69497,1.69534,1.69395,1.69442,625
20180111,1930,1.69446,1.69530,1.69398,1.69526,627
20180111,2000,1.69519,1.69567,1.69502,1.69512,373
20180111,2030,1.69515,1.69547,1.69494,1.69525,448
20180111,2100,1.69528,1.69971,1.69524,1.69708,433
20180111,2130,1.69707,1.69707,1.69314,1.69324,541
20180111,2200,1.69316,1.69495,1.69316,1.69458,274
20180111,2230,1.69460,1.69540,1.69432,1.69466,351
20180111,2300,1.69456,1.69559,1.69451,1.69551,304
20180111,2330,1.69554,1.69623,1.69529,1.69540,273
20180112,0000,1.69544,1.69696,1.69540,1.69627,580
20180112,0030,1.69630,1.69718,1.69630,1.69637,391
20180112,0100,1.69640,1.69668,1.69613,1.69652,416
20180112,0130,1.69650,1.69653,1.69580,1.69616,325
20180112,0200,1.69612,1.69633,1.69532,1.69611,348
20180112,0230,1.69613,1.69673,1.69599,1.69656,337
20180112,0300,1.69651,1.69700,1.69604,1.69700,259
20180112,0330,1.69697,1.69734,1.69670,1.69682,246
20180112,0400,1.69679,1.69706,1.69639,1.69686,253
20180112,0430,1.69685,1.69729,1.69675,1.69727,291
20180112,0500,1.69734,1.69744,1.69680,1.69687,238
20180112,0530,1.69690,1.69795,1.69681,1.69767,243
20180112,0600,1.69769,1.69792,1.69721,1.69781,306
20180112,0630,1.69783,1.69820,1.69728,1.69728,454
20180112,0700,1.69731,1.69923,1.69705,1.69901,692
20180112,0730,1.69902,1.69987,1.69851,1.69937,1092
20180112,0800,1.69942,1.70000,1.69887,1.69943,1288
20180112,0830,1.69941,1.70310,1.69938,1.70199,1904
20180112,0900,1.70202,1.70375,1.70202,1.70339,1825
20180112,0930,1.70339,1.70566,1.70316,1.70371,1038
20180112,1000,1.70376,1.70469,1.70298,1.70397,888
20180112,1030,1.70395,1.70479,1.70292,1.70366,1051
20180112,1100,1.70366,1.70720,1.70333,1.70612,1435
20180112,1130,1.70611,1.70769,1.70611,1.70752,1189
20180112,1200,1.70751,1.70792,1.70610,1.70665,1172
20180112,1230,1.70665,1.70786,1.70646,1.70714,1492
20180112,1300,1.70725,1.70792,1.70592,1.70644,1523
20180112,1330,1.70643,1.71784,1.70612,1.71265,3229
20180112,1400,1.71261,1.71288,1.70935,1.71059,3081
20180112,1430,1.71064,1.71098,1.70912,1.71032,2517
20180112,1500,1.71029,1.71087,1.70907,1.71073,2121
20180112,1530,1.71074,1.71248,1.70826,1.71237,2467
20180112,1600,1.71234,1.71487,1.71109,1.71324,2108
20180112,1630,1.71321,1.71428,1.71181,1.71329,1546
20180112,1700,1.71328,1.71345,1.71163,1.71263,1161
20180112,1730,1.71258,1.71362,1.71162,1.71205,886
20180112,1800,1.71205,1.71322,1.71183,1.71197,858
20180112,1830,1.71193,1.71241,1.70955,1.71170,1489
20180112,1900,1.71170,1.71397,1.71156,1.71350,1017
20180112,1930,1.71349,1.71475,1.71342,1.71463,1121
20180112,2000,1.71473,1.71477,1.71318,1.71322,529
20180112,2030,1.71328,1.71328,1.71208,1.71230,452
20180112,2100,1.71233,1.71365,1.71198,1.71218,786
20180112,2130,1.71223,1.71265,1.71005,1.71134,670
20180114,2200,1.71013,1.71219,1.70975,1.71193,160
20180114,2230,1.71187,1.71206,1.70831,1.70937,242
20180114,2300,1.70958,1.71122,1.70935,1.71012,862
20180114,2330,1.71015,1.71101,1.71015,1.71089,235
20180115,0000,1.71095,1.71286,1.71045,1.71123,665
20180115,0030,1.71126,1.71246,1.71092,1.71230,405
20180115,0100,1.71233,1.71239,1.71047,1.71079,719
20180115,0130,1.71074,1.71155,1.71062,1.71126,529
20180115,0200,1.71130,1.71221,1.71091,1.71091,452
20180115,0230,1.71088,1.71121,1.71054,1.71060,412
20180115,0300,1.71055,1.71128,1.71051,1.71084,355
20180115,0330,1.71080,1.71084,1.71022,1.71065,277
20180115,0400,1.71068,1.71085,1.71024,1.71025,301
20180115,0430,1.71022,1.71052,1.70932,1.71045,399
20180115,0500,1.71041,1.71055,1.70971,1.71002,815
20180115,0530,1.71002,1.71108,1.70974,1.71075,625
20180115,0600,1.71071,1.71343,1.71058,1.71125,804
20180115,0630,1.71122,1.71139,1.70937,1.71059,700
20180115,0700,1.71048,1.71069,1.70986,1.71062,1023
20180115,0730,1.71062,1.71191,1.71012,1.71161,946
20180115,0800,1.71164,1.71256,1.71107,1.71113,1087
20180115,0830,1.71117,1.71133,1.70789,1.70822,1008
20180115,0900,1.70822,1.70900,1.70745,1.70807,1134
20180115,0930,1.70805,1.71459,1.70782,1.71269,1614
20180115,1000,1.71265,1.71469,1.71175,1.71411,1456
20180115,1030,1.71414,1.71480,1.71273,1.71371,1312
20180115,1100,1.71371,1.71401,1.71191,1.71233,980
20180115,1130,1.71243,1.71388,1.71185,1.71283,822
20180115,1200,1.71284,1.71366,1.71245,1.71312,633
20180115,1230,1.71310,1.71394,1.71252,1.71281,868
20180115,1300,1.71285,1.71491,1.71285,1.71341,1211
20180115,1330,1.71342,1.71455,1.71261,1.71404,1145
20180115,1400,1.71404,1.71596,1.71324,1.71503,1244
20180115,1430,1.71503,1.71622,1.71477,1.71531,1152
20180115,1500,1.71526,1.71548,1.71274,1.71285,1123
20180115,1530,1.71281,1.71297,1.70982,1.71218,1408
20180115,1600,1.71214,1.71403,1.71164,1.71279,1595
20180115,1630,1.71275,1.71380,1.71198,1.71350,544
20180115,1700,1.71343,1.71487,1.71288,1.71430,349
20180115,1730,1.71430,1.71508,1.71343,1.71407,807
20180115,1800,1.71400,1.71486,1.71325,1.71462,1383
20180115,1830,1.71458,1.71493,1.71309,1.71369,753
20180115,1900,1.71365,1.71596,1.71360,1.71505,2304
20180115,1930,1.71506,1.71579,1.71364,1.71382,2518
20180115,2000,1.71386,1.71450,1.71287,1.71368,1138
